"Year","Intent","Sex","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2005","Suicide","Females","Ohio","66","5,876,703","1.12","1.05","1,101"
"2005","Suicide","Females","Oklahoma","44","1,796,475","2.45","2.36","859"
"2005","Suicide","Females","Oregon","32","1,823,447","1.76","1.65","605"
"2005","Suicide","Females","Pennsylvania","70","6,405,053","1.09","1.09","1,579"
"2005","Suicide","Females","Rhode Island","--","552,832","--","--","--"
"2005","Suicide","Females","South Carolina","48","2,192,345","2.19","2.17","1,022"
"2005","Suicide","Females","South Dakota","--","389,021","--","--","--"
"2005","Suicide","Females","Tennessee","83","3,068,439","2.71","2.61","1,528"
"2005","Suicide","Females","Texas","204","11,470,439","1.78","1.81","3,989"
"2005","Suicide","Females","Utah","15**","1,224,741","1.23**","1.40**","341"
"2005","Suicide","Females","Vermont","--","315,422","--","--","--"
"2005","Suicide","Females","Virginia","66","3,863,646","1.71","1.63","1,396"
"2005","Suicide","Females","Washington","37","3,145,396","1.18","1.11","646"
"2005","Suicide","Females","West Virginia","26","927,690","2.80","2.74","526"
"2005","Suicide","Females","Wisconsin","23","2,797,061","0.82","0.82","398"
"2005","Suicide","Females","Wyoming","14**","253,726","5.52**","4.98**","300"
"2005","Undetermined","Males","Alabama","--","2,213,382","--","--","--"
"2005","Undetermined","Males","Alaska","--","345,930","--","--","--"
"2005","Undetermined","Males","Arizona","16**","2,908,266","0.55**","0.53**","577"
"2005","Undetermined","Males","Arkansas","--","1,362,802","--","--","--"
"2005","Undetermined","Males","California","14**","17,831,713","0.08**","0.07**","519"
"2005","Undetermined","Males","Colorado","--","2,323,650","--","--","--"
"2005","Undetermined","Males","Florida","--","8,724,088","--","--","--"
"2005","Undetermined","Males","Georgia","--","4,370,659","--","--","--"
"2005","Undetermined","Males","Hawaii","--","647,916","--","--","--"
"2005","Undetermined","Males","Illinois","--","6,186,072","--","--","--"
"2005","Undetermined","Males","Indiana","--","3,087,135","--","--","--"
"2005","Undetermined","Males","Kentucky","--","2,053,084","--","--","--"
"2005","Undetermined","Males","Louisiana","--","2,227,187","--","--","--"
"2005","Undetermined","Males","Maine","0**","644,683","0.00**","0.00**","--"
"2005","Undetermined","Males","Maryland","--","2,700,618","--","--","--"
"2005","Undetermined","Males","Massachusetts","0**","3,094,280","0.00**","0.00**","--"
"2005","Undetermined","Males","Michigan","--","4,936,817","--","--","--"
"2005","Undetermined","Males","Minnesota","--","2,540,052","--","--","--"
"2005","Undetermined","Males","Mississippi","--","1,407,981","--","--","--"
"2005","Undetermined","Males","Missouri","--","2,827,430","--","--","--"
"2005","Undetermined","Males","Montana","--","470,322","--","--","--"
"2005","Undetermined","Males","Nebraska","--","872,029","--","--","--"
"2005","Undetermined","Males","Nevada","--","1,233,297","--","--","--"
"2005","Undetermined","Males","New Jersey","--","4,208,429","--","--","--"
"2005","Undetermined","Males","New Mexico","--","953,754","--","--","--"
"2005","Undetermined","Males","New York","--","9,245,143","--","--","--"
"2005","Undetermined","Males","North Carolina","--","4,248,218","--","--","--"
"2005","Undetermined","Males","North Dakota","0**","324,546","0.00**","0.00**","--"
"2005","Undetermined","Males","Ohio","--","5,586,617","--","--","--"
"2005","Undetermined","Males","Oklahoma","--","1,752,122","--","--","--"
"2005","Undetermined","Males","Oregon","--","1,789,755","--","--","--"
"2005","Undetermined","Males","Pennsylvania","--","6,044,937","--","--","--"
"2005","Undetermined","Males","South Carolina","--","2,077,805","--","--","--"
"2005","Undetermined","Males","Tennessee","13**","2,922,618","0.45**","0.47**","189"
"2005","Undetermined","Males","Texas","--","11,307,684","--","--","--"
"2005","Undetermined","Males","Utah","--","1,232,978","--","--","--"
"2005","Undetermined","Males","Virginia","--","3,713,459","--","--","--"
"2005","Undetermined","Males","Washington","--","3,111,909","--","--","--"
"2005","Undetermined","Males","West Virginia","--","892,802","--","--","--"
"2005","Undetermined","Males","Wisconsin","--","2,749,105","--","--","--"
"2005","Undetermined","Females","Alabama","--","2,356,423","--","--","--"
"2005","Undetermined","Females","Arizona","--","2,930,811","--","--","--"
"2005","Undetermined","Females","Arkansas","--","1,418,295","--","--","--"
"2005","Undetermined","Females","California","--","17,996,230","--","--","--"
"2005","Undetermined","Females","Idaho","--","711,983","--","--","--"
"2005","Undetermined","Females","Indiana","--","3,191,481","--","--","--"
"2005","Undetermined","Females","Kansas","--","1,387,958","--","--","--"
"2005","Undetermined","Females","Louisiana","--","2,349,441","--","--","--"
"2005","Undetermined","Females","Michigan","--","5,114,320","--","--","--"
"2005","Undetermined","Females","Minnesota","--","2,579,546","--","--","--"
"2005","Undetermined","Females","Mississippi","--","1,497,962","--","--","--"
"2005","Undetermined","Females","Missouri","--","2,962,870","--","--","--"
"2005","Undetermined","Females","Montana","--","469,780","--","--","--"
"2005","Undetermined","Females","Nebraska","0**","889,468","0.00**","0.00**","--"
"2005","Undetermined","Females","Nevada","0**","1,198,846","0.00**","0.00**","--"
"2005","Undetermined","Females","New Hampshire","0**","657,932","0.00**","0.00**","--"
"2005","Undetermined","Females","New Jersey","0**","4,443,545","0.00**","0.00**","--"
"2005","Undetermined","Females","New Mexico","0**","978,520","0.00**","0.00**","--"
"2005","Undetermined","Females","New York","--","9,887,467","--","--","--"
"2005","Undetermined","Females","North Carolina","0**","4,457,189","0.00**","0.00**","--"
"2005","Undetermined","Females","North Dakota","0**","321,543","0.00**","0.00**","--"
"2005","Undetermined","Females","Ohio","--","5,876,703","--","--","--"
"2005","Undetermined","Females","Oklahoma","0**","1,796,475","0.00**","0.00**","--"
"2005","Undetermined","Females","Oregon","--","1,823,447","--","--","--"
"2005","Undetermined","Females","Pennsylvania","--","6,405,053","--","--","--"
"2005","Undetermined","Females","Rhode Island","0**","552,832","0.00**","0.00**","--"
"2005","Undetermined","Females","Tennessee","--","3,068,439","--","--","--"
"2005","Undetermined","Females","Texas","--","11,470,439","--","--","--"
"2005","Undetermined","Females","Utah","--","1,224,741","--","--","--"
"2005","Undetermined","Females","Virginia","--","3,863,646","--","--","--"
"2005","Undetermined","Females","Washington","0**","3,145,396","0.00**","0.00**","--"
"2005","Undetermined","Females","West Virginia","--","927,690","--","--","--"
"2005","Undetermined","Females","Wisconsin","--","2,797,061","--","--","--"
"2004","Unintentional","Males","Alabama","22","2,192,872","1.00","0.99","838"
"2004","Unintentional","Males","Alaska","0**","341,421","0.00**","0.00**","--"
"2004","Unintentional","Males","Arizona","13**","2,816,798","0.46**","0.47**","497"
"2004","Unintentional","Males","Arkansas","15**","1,346,638","1.11**","1.15**","353"
"2004","Unintentional","Males","California","44","17,703,161","0.25","0.24","1,472"
"2004","Unintentional","Males","Colorado","--","2,300,502","--","--","--"
"2004","Unintentional","Males","Connecticut","--","1,698,016","--","--","--"
"2004","Unintentional","Males","Delaware","--","403,483","--","--","--"
"2004","Unintentional","Males","District of Columbia","--","267,470","--","--","--"
"2004","Unintentional","Males","Florida","21","8,512,871","0.25","0.26","661"
"2004","Unintentional","Males","Georgia","23","4,305,728","0.53","0.55","558"
"2004","Unintentional","Males","Idaho","--","698,616","--","--","--"
"2004","Unintentional","Males","Illinois","16**","6,175,564","0.26**","0.26**","395"
"2004","Unintentional","Males","Indiana","12**","3,064,055","0.39**","0.37**","445"
"2004","Unintentional","Males","Iowa","--","1,454,747","--","--","--"
"2004","Unintentional","Males","Kansas","--","1,351,977","--","--","--"
"2004","Unintentional","Males","Kentucky","13**","2,034,050","0.64**","0.64**","276"
"2004","Unintentional","Males","Louisiana","38","2,213,485","1.72","1.76","1,050"
"2004","Unintentional","Males","Maine","0**","641,826","0.00**","0.00**","--"
"2004","Unintentional","Males","Maryland","10**","2,676,892","0.37**","0.37**","335"
"2004","Unintentional","Males","Massachusetts","--","3,097,647","--","--","--"
"2004","Unintentional","Males","Michigan","--","4,937,386","--","--","--"
"2004","Unintentional","Males","Minnesota","--","2,523,676","--","--","--"
"2004","Unintentional","Males","Mississippi","16**","1,398,895","1.14**","1.17**","451"
"2004","Unintentional","Males","Missouri","14**","2,805,056","0.50**","0.51**","344"
"2004","Unintentional","Males","Montana","--","465,009","--","--","--"
"2004","Unintentional","Males","Nebraska","--","865,386","--","--","--"
"2004","Unintentional","Males","Nevada","--","1,189,636","--","--","--"
"2004","Unintentional","Males","New Hampshire","--","636,276","--","--","--"
"2004","Unintentional","Males","New Jersey","--","4,197,597","--","--","--"
"2004","Unintentional","Males","New Mexico","--","939,070","--","--","--"
"2004","Unintentional","Males","New York","19**","9,258,040","0.21**","0.21**","458"
"2004","Unintentional","Males","North Carolina","20**","4,177,082","0.48**","0.49**","641"
"2004","Unintentional","Males","North Dakota","--","323,697","--","--","--"
"2004","Unintentional","Males","Ohio","17**","5,577,840","0.31**","0.30**","607"
"2004","Unintentional","Males","Oklahoma","10**","1,740,562","0.58**","0.58**","264"
"2004","Unintentional","Males","Oregon","--","1,769,086","--","--","--"
"2004","Unintentional","Males","Pennsylvania","25","6,019,973","0.42","0.42","673"
"2004","Unintentional","Males","Rhode Island","0**","518,204","0.00**","0.00**","--"
"2004","Unintentional","Males","South Carolina","15**","2,048,616","0.73**","0.72**","523"
"2004","Unintentional","Males","South Dakota","--","383,719","--","--","--"
"2004","Unintentional","Males","Tennessee","32","2,882,878","1.11","1.15","880"
"2004","Unintentional","Males","Texas","57","11,115,621","0.51","0.52","1,565"
"2004","Unintentional","Males","Utah","--","1,204,831","--","--","--"
"2004","Unintentional","Males","Vermont","--","304,840","--","--","--"
"2004","Unintentional","Males","Virginia","14**","3,661,265","0.38**","0.37**","413"
"2004","Unintentional","Males","Washington","11**","3,070,830","0.36**","0.33**","356"
"2004","Unintentional","Males","West Virginia","--","889,411","--","--","--"
"2004","Unintentional","Males","Wisconsin","--","2,731,348","--","--","--"
"2004","Unintentional","Males","Wyoming","--","257,600","--","--","--"
"2004","Unintentional","Females","Alabama","--","2,337,857","--","--","--"
"2004","Unintentional","Females","Arizona","--","2,835,606","--","--","--"
"2004","Unintentional","Females","Arkansas","--","1,403,048","--","--","--"
"2004","Unintentional","Females","California","--","17,871,415","--","--","--"
"2004","Unintentional","Females","Connecticut","--","1,798,078","--","--","--"
"2004","Unintentional","Females","Delaware","0**","427,320","0.00**","0.00**","--"
"2004","Unintentional","Females","District of Columbia","0**","300,284","0.00**","0.00**","--"
"2004","Unintentional","Females","Georgia","--","4,463,524","--","--","--"
"2004","Unintentional","Females","Illinois","--","6,414,209","--","--","--"
"2004","Unintentional","Females","Indiana","--","3,168,952","--","--","--"
"2004","Unintentional","Females","Iowa","0**","1,498,888","0.00**","0.00**","--"
"2004","Unintentional","Females","Kentucky","--","2,112,051","--","--","--"
"2004","Unintentional","Females","Louisiana","--","2,338,753","--","--","--"
"2004","Unintentional","Females","Maryland","--","2,870,043","--","--","--"
"2004","Unintentional","Females","Massachusetts","--","3,314,634","--","--","--"
"2004","Unintentional","Females","Michigan","--","5,117,929","--","--","--"
"2004","Unintentional","Females","Mississippi","--","1,490,115","--","--","--"
"2004","Unintentional","Females","Missouri","--","2,942,685","--","--","--"
"2004","Unintentional","Females","New Jersey","--","4,436,964","--","--","--"
"2004","Unintentional","Females","New Mexico","--","964,738","--","--","--"
"2004","Unintentional","Females","New York","--","9,913,527","--","--","--"
"2004","Unintentional","Females","North Carolina","--","4,376,070","--","--","--"
"2004","Unintentional","Females","Ohio","--","5,874,411","--","--","--"
"2004","Unintentional","Females","Oregon","--","1,800,377","--","--","--"
"2004","Unintentional","Females","Pennsylvania","--","6,390,749","--","--","--"
"2004","Unintentional","Females","South Carolina","--","2,162,305","--","--","--"
"2004","Unintentional","Females","South Dakota","--","386,677","--","--","--"
"2004","Unintentional","Females","Tennessee","--","3,027,931","--","--","--"
"2004","Unintentional","Females","Texas","--","11,278,402","--","--","--"
"2004","Unintentional","Females","Vermont","--","315,080","--","--","--"
"2004","Unintentional","Females","Virginia","--","3,814,310","--","--","--"
"2004","Unintentional","Females","Washington","--","3,107,815","--","--","--"
"2004","Unintentional","Females","West Virginia","0**","927,027","0.00**","0.00**","--"
"2004","Unintentional","Females","Wisconsin","--","2,782,678","--","--","--"
"2004","Unintentional","Females","Wyoming","0**","251,506","0.00**","0.00**","--"
"2004","Homicide","Males","Alabama","212","2,192,872","9.67","9.67","6,494"
"2004","Homicide","Males","Alaska","17**","341,421","4.98**","4.53**","606"
"2004","Homicide","Males","Arizona","296","2,816,798","10.51","10.01","9,910"
"2004","Homicide","Males","Arkansas","115","1,346,638","8.54","8.63","3,283"
"2004","Homicide","Males","California","1,634","17,703,161","9.23","8.57","60,123"
"2004","Homicide","Males","Colorado","103","2,300,502","4.48","4.19","3,622"
"2004","Homicide","Males","Connecticut","55","1,698,016","3.24","3.39","1,970"
"2004","Homicide","Males","Delaware","24","403,483","5.95","5.77","906"
"2004","Homicide","Males","District of Columbia","127","267,470","47.48","42.07","4,820"
"2004","Homicide","Males","Florida","531","8,512,871","6.24","6.36","17,130"
"2004","Homicide","Males","Georgia","347","4,305,728","8.06","7.65","11,610"
"2004","Homicide","Males","Hawaii","--","636,705","--","--","--"
"2004","Homicide","Males","Idaho","14**","698,616","2.00**","1.97**","430"
"2004","Homicide","Males","Illinois","514","6,175,564","8.32","7.93","18,990"
"2004","Homicide","Males","Indiana","187","3,064,055","6.10","5.94","6,521"
"2004","Homicide","Males","Iowa","23","1,454,747","1.58","1.59","653"
"2004","Homicide","Males","Kansas","61","1,351,977","4.51","4.45","2,061"
"2004","Homicide","Males","Kentucky","114","2,034,050","5.61","5.46","3,406"
"2004","Homicide","Males","Louisiana","417","2,213,485","18.84","17.84","14,934"
