"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2017","Undetermined","Michigan","--","9,976,752","--","--","--"
"2017","Undetermined","Minnesota","--","5,569,283","--","--","--"
"2017","Undetermined","Mississippi","21","2,990,674","0.70","0.77","726"
"2017","Undetermined","Missouri","--","6,111,382","--","--","--"
"2017","Undetermined","Montana","--","1,053,862","--","--","--"
"2017","Undetermined","Nevada","--","2,972,097","--","--","--"
"2017","Undetermined","New Jersey","--","8,888,147","--","--","--"
"2017","Undetermined","New Mexico","--","2,092,844","--","--","--"
"2017","Undetermined","New York","--","19,593,849","--","--","--"
"2017","Undetermined","North Carolina","--","10,275,758","--","--","--"
"2017","Undetermined","North Dakota","--","756,755","--","--","--"
"2017","Undetermined","Ohio","10**","11,665,706","0.09**","0.08**","275"
"2017","Undetermined","Oklahoma","--","3,933,602","--","--","--"
"2017","Undetermined","Oregon","--","4,147,294","--","--","--"
"2017","Undetermined","Pennsylvania","--","12,794,679","--","--","--"
"2017","Undetermined","South Carolina","--","5,027,102","--","--","--"
"2017","Undetermined","South Dakota","--","873,732","--","--","--"
"2017","Undetermined","Tennessee","29","6,714,748","0.43","0.41","700"
"2017","Undetermined","Texas","32","28,291,024","0.11","0.11","1,003"
"2017","Undetermined","Utah","--","3,103,540","--","--","--"
"2017","Undetermined","Virginia","--","8,471,011","--","--","--"
"2017","Undetermined","Washington","--","7,427,951","--","--","--"
"2017","Undetermined","West Virginia","--","1,818,683","--","--","--"
"2017","Undetermined","Wisconsin","--","5,793,147","--","--","--"
"2017","Undetermined","Wyoming","--","579,994","--","--","--"
"2016","Unintentional","Alabama","21","4,866,824","0.43","0.42","669"
"2016","Unintentional","Alaska","--","742,575","--","--","--"
"2016","Unintentional","Arizona","--","6,944,767","--","--","--"
"2016","Unintentional","Arkansas","11**","2,991,815","0.37**","0.37**","316"
"2016","Unintentional","California","36","39,149,186","0.09","0.09","1,220"
"2016","Unintentional","Colorado","11**","5,543,844","0.20**","0.19**","332"
"2016","Unintentional","Connecticut","--","3,579,830","--","--","--"
"2016","Unintentional","Delaware","--","949,989","--","--","--"
"2016","Unintentional","Florida","13**","20,627,237","0.06**","0.07**","385"
"2016","Unintentional","Georgia","21","10,308,442","0.20","0.20","659"
"2016","Unintentional","Hawaii","--","1,428,885","--","--","--"
"2016","Unintentional","Idaho","--","1,684,036","--","--","--"
"2016","Unintentional","Illinois","11**","12,821,709","0.09**","0.09**","401"
"2016","Unintentional","Indiana","20**","6,637,898","0.30**","0.30**","638"
"2016","Unintentional","Iowa","--","3,133,210","--","--","--"
"2016","Unintentional","Kansas","--","2,912,977","--","--","--"
"2016","Unintentional","Kentucky","21","4,440,306","0.47","0.49","688"
"2016","Unintentional","Louisiana","13**","4,681,346","0.28**","0.28**","472"
"2016","Unintentional","Maine","--","1,332,348","--","--","--"
"2016","Unintentional","Maryland","--","6,007,014","--","--","--"
"2016","Unintentional","Massachusetts","--","6,827,280","--","--","--"
"2016","Unintentional","Michigan","14**","9,954,117","0.14**","0.14**","439"
"2016","Unintentional","Minnesota","--","5,525,360","--","--","--"
"2016","Unintentional","Mississippi","21","2,990,595","0.70","0.71","488"
"2016","Unintentional","Missouri","13**","6,091,384","0.21**","0.22**","417"
"2016","Unintentional","Montana","--","1,042,137","--","--","--"
"2016","Unintentional","Nebraska","--","1,906,483","--","--","--"
"2016","Unintentional","Nevada","--","2,919,555","--","--","--"
"2016","Unintentional","New Jersey","--","8,873,584","--","--","--"
"2016","Unintentional","New Mexico","--","2,092,555","--","--","--"
"2016","Unintentional","New York","--","19,636,391","--","--","--"
"2016","Unintentional","North Carolina","27","10,161,802","0.27","0.25","614"
"2016","Unintentional","North Dakota","--","756,114","--","--","--"
"2016","Unintentional","Ohio","12**","11,640,060","0.10**","0.09**","270"
"2016","Unintentional","Oklahoma","--","3,928,143","--","--","--"
"2016","Unintentional","Oregon","--","4,093,271","--","--","--"
"2016","Unintentional","Pennsylvania","16**","12,788,468","0.13**","0.13**","562"
"2016","Unintentional","South Carolina","22","4,963,031","0.44","0.46","764"
"2016","Unintentional","South Dakota","--","863,693","--","--","--"
"2016","Unintentional","Tennessee","19**","6,651,277","0.29**","0.27**","427"
"2016","Unintentional","Texas","47","27,914,064","0.17","0.16","1,502"
"2016","Unintentional","Utah","--","3,044,241","--","--","--"
"2016","Unintentional","Vermont","--","624,366","--","--","--"
"2016","Unintentional","Virginia","--","8,417,651","--","--","--"
"2016","Unintentional","Washington","--","7,299,961","--","--","--"
"2016","Unintentional","West Virginia","--","1,832,435","--","--","--"
"2016","Unintentional","Wisconsin","--","5,775,170","--","--","--"
"2016","Unintentional","Wyoming","--","585,243","--","--","--"
"2016","Homicide","Alabama","454","4,866,824","9.33","9.79","14,272"
"2016","Homicide","Alaska","45","742,575","6.06","6.15","1,542"
"2016","Homicide","Arizona","303","6,944,767","4.36","4.52","9,271"
"2016","Homicide","Arkansas","182","2,991,815","6.08","6.35","5,305"
"2016","Homicide","California","1,467","39,149,186","3.75","3.70","48,630"
"2016","Homicide","Colorado","161","5,543,844","2.90","2.90","5,066"
"2016","Homicide","Connecticut","55","3,579,830","1.54","1.64","1,934"
"2016","Homicide","Delaware","44","949,989","4.63","4.93","1,628"
"2016","Homicide","District of Columbia","98","687,576","14.25","12.30","3,501"
"2016","Homicide","Florida","992","20,627,237","4.81","5.26","32,284"
"2016","Homicide","Georgia","653","10,308,442","6.34","6.39","21,962"
"2016","Homicide","Hawaii","22","1,428,885","1.54","1.64","615"
"2016","Homicide","Idaho","15**","1,684,036","0.89**","1.04**","434"
"2016","Homicide","Illinois","944","12,821,709","7.36","7.55","34,264"
"2016","Homicide","Indiana","368","6,637,898","5.54","5.79","12,145"
"2016","Homicide","Iowa","49","3,133,210","1.56","1.66","1,602"
"2016","Homicide","Kansas","113","2,912,977","3.88","4.13","3,578"
"2016","Homicide","Kentucky","234","4,440,306","5.27","5.61","7,110"
"2016","Homicide","Louisiana","526","4,681,346","11.24","11.67","17,382"
"2016","Homicide","Maine","--","1,332,348","--","--","--"
"2016","Homicide","Maryland","436","6,007,014","7.26","7.60","15,145"
"2016","Homicide","Massachusetts","89","6,827,280","1.30","1.33","3,150"
"2016","Homicide","Michigan","482","9,954,117","4.84","5.11","15,704"
"2016","Homicide","Minnesota","83","5,525,360","1.50","1.56","2,634"
"2016","Homicide","Mississippi","282","2,990,595","9.43","9.81","9,146"
"2016","Homicide","Missouri","464","6,091,384","7.62","8.04","14,934"
"2016","Homicide","Montana","18**","1,042,137","1.73**","1.86**","388"
"2016","Homicide","Nebraska","45","1,906,483","2.36","2.49","1,220"
"2016","Homicide","Nevada","149","2,919,555","5.10","5.33","4,778"
"2016","Homicide","New Hampshire","--","1,343,694","--","--","--"
"2016","Homicide","New Jersey","297","8,873,584","3.35","3.60","10,293"
"2016","Homicide","New Mexico","113","2,092,555","5.40","5.71","3,609"
"2016","Homicide","New York","390","19,636,391","1.99","2.03","13,404"
"2016","Homicide","North Carolina","558","10,161,802","5.49","5.65","17,443"
"2016","Homicide","North Dakota","10**","756,114","1.32**","1.29**","369"
"2016","Homicide","Ohio","557","11,640,060","4.79","5.07","18,291"
"2016","Homicide","Oklahoma","238","3,928,143","6.06","6.39","7,131"
"2016","Homicide","Oregon","78","4,093,271","1.91","1.92","2,225"
"2016","Homicide","Pennsylvania","538","12,788,468","4.21","4.48","18,786"
"2016","Homicide","Rhode Island","13**","1,057,816","1.23**","1.11**","421"
"2016","Homicide","South Carolina","335","4,963,031","6.75","7.08","10,390"
"2016","Homicide","South Dakota","14**","863,693","1.62**","1.81**","493"
"2016","Homicide","Tennessee","434","6,651,277","6.53","6.73","13,936"
"2016","Homicide","Texas","1,222","27,914,064","4.38","4.37","39,272"
"2016","Homicide","Utah","48","3,044,241","1.58","1.52","1,593"
"2016","Homicide","Vermont","--","624,366","--","--","--"
"2016","Homicide","Virginia","353","8,417,651","4.19","4.28","11,260"
"2016","Homicide","Washington","146","7,299,961","2.00","2.00","4,417"
"2016","Homicide","West Virginia","78","1,832,435","4.26","4.62","2,276"
"2016","Homicide","Wisconsin","188","5,775,170","3.26","3.54","6,210"
"2016","Homicide","Wyoming","11**","585,243","1.88**","2.05**","211"
"2016","Legal Intervention","Alabama","12**","4,866,824","0.25**","0.30**","340"
"2016","Legal Intervention","Alaska","--","742,575","--","--","--"
"2016","Legal Intervention","Arizona","13**","6,944,767","0.19**","0.20**","427"
"2016","Legal Intervention","Arkansas","--","2,991,815","--","--","--"
"2016","Legal Intervention","California","74","39,149,186","0.19","0.19","2,210"
"2016","Legal Intervention","Colorado","19**","5,543,844","0.34**","0.34**","553"
"2016","Legal Intervention","Connecticut","--","3,579,830","--","--","--"
"2016","Legal Intervention","District of Columbia","--","687,576","--","--","--"
"2016","Legal Intervention","Florida","14**","20,627,237","0.07**","0.07**","437"
"2016","Legal Intervention","Georgia","14**","10,308,442","0.14**","0.13**","412"
"2016","Legal Intervention","Hawaii","--","1,428,885","--","--","--"
"2016","Legal Intervention","Idaho","--","1,684,036","--","--","--"
"2016","Legal Intervention","Illinois","16**","12,821,709","0.13**","0.14**","551"
"2016","Legal Intervention","Indiana","11**","6,637,898","0.17**","0.17**","262"
"2016","Legal Intervention","Iowa","--","3,133,210","--","--","--"
"2016","Legal Intervention","Kansas","--","2,912,977","--","--","--"
"2016","Legal Intervention","Kentucky","15**","4,440,306","0.34**","0.37**","446"
"2016","Legal Intervention","Louisiana","--","4,681,346","--","--","--"
"2016","Legal Intervention","Maine","--","1,332,348","--","--","--"
"2016","Legal Intervention","Maryland","17**","6,007,014","0.28**","0.31**","530"
"2016","Legal Intervention","Massachusetts","11**","6,827,280","0.16**","0.17**","282"
"2016","Legal Intervention","Michigan","--","9,954,117","--","--","--"
"2016","Legal Intervention","Minnesota","10**","5,525,360","0.18**","0.18**","273"
"2016","Legal Intervention","Mississippi","--","2,990,595","--","--","--"
"2016","Legal Intervention","Missouri","--","6,091,384","--","--","--"
"2016","Legal Intervention","Montana","--","1,042,137","--","--","--"
"2016","Legal Intervention","Nebraska","--","1,906,483","--","--","--"
"2016","Legal Intervention","Nevada","--","2,919,555","--","--","--"
"2016","Legal Intervention","New Hampshire","--","1,343,694","--","--","--"
"2016","Legal Intervention","New Jersey","--","8,873,584","--","--","--"
"2016","Legal Intervention","New Mexico","16**","2,092,555","0.77**","0.83**","486"
"2016","Legal Intervention","New York","13**","19,636,391","0.07**","0.07**","330"
"2016","Legal Intervention","North Carolina","24","10,161,802","0.24","0.24","618"
"2016","Legal Intervention","Ohio","15**","11,640,060","0.13**","0.13**","333"
"2016","Legal Intervention","Oregon","11**","4,093,271","0.27**","0.29**","297"
"2016","Legal Intervention","Pennsylvania","15**","12,788,468","0.12**","0.13**","412"
"2016","Legal Intervention","Rhode Island","--","1,057,816","--","--","--"
"2016","Legal Intervention","South Carolina","--","4,963,031","--","--","--"
"2016","Legal Intervention","South Dakota","--","863,693","--","--","--"
"2016","Legal Intervention","Tennessee","--","6,651,277","--","--","--"
"2016","Legal Intervention","Texas","35","27,914,064","0.13","0.13","975"
"2016","Legal Intervention","Utah","--","3,044,241","--","--","--"
"2016","Legal Intervention","Vermont","--","624,366","--","--","--"
"2016","Legal Intervention","Virginia","11**","8,417,651","0.13**","0.12**","304"
"2016","Legal Intervention","Washington","19**","7,299,961","0.26**","0.26**","463"
"2016","Legal Intervention","West Virginia","11**","1,832,435","0.60**","0.52**","202"
"2016","Legal Intervention","Wisconsin","--","5,775,170","--","--","--"
"2016","Suicide","Alabama","550","4,866,824","11.30","10.69","9,667"
"2016","Suicide","Alaska","113","742,575","15.22","14.43","3,222"
"2016","Suicide","Arizona","755","6,944,767","10.87","10.15","11,714"
"2016","Suicide","Arkansas","331","2,991,815","11.06","10.37","5,537"
"2016","Suicide","California","1,595","39,149,186","4.07","3.88","24,657"
"2016","Suicide","Colorado","613","5,543,844","11.06","10.73","12,263"
"2016","Suicide","Connecticut","110","3,579,830","3.07","2.72","1,474"
"2016","Suicide","Delaware","65","949,989","6.84","5.89","840"
"2016","Suicide","District of Columbia","--","687,576","--","--","--"
"2016","Suicide","Florida","1,672","20,627,237","8.11","7.10","23,769"
"2016","Suicide","Georgia","871","10,308,442","8.45","8.09","16,559"
"2016","Suicide","Hawaii","37","1,428,885","2.59","2.43","770"
"2016","Suicide","Idaho","215","1,684,036","12.77","12.78","4,100"
"2016","Suicide","Illinois","506","12,821,709","3.95","3.72","8,143"
"2016","Suicide","Indiana","591","6,637,898","8.90","8.52","10,792"
"2016","Suicide","Iowa","228","3,133,210","7.28","7.22","4,529"
"2016","Suicide","Kansas","257","2,912,977","8.82","8.76","5,307"
"2016","Suicide","Kentucky","495","4,440,306","11.15","10.84","8,976"
"2016","Suicide","Louisiana","440","4,681,346","9.40","9.09","8,400"
"2016","Suicide","Maine","112","1,332,348","8.41","7.42","1,953"
"2016","Suicide","Maryland","251","6,007,014","4.18","3.93","4,008"
"2016","Suicide","Massachusetts","140","6,827,280","2.05","1.89","2,283"
"2016","Suicide","Michigan","717","9,954,117","7.20","6.77","12,908"
"2016","Suicide","Minnesota","332","5,525,360","6.01","5.77","6,355"
"2016","Suicide","Mississippi","268","2,990,595","8.96","8.71","5,217"
"2016","Suicide","Missouri","650","6,091,384","10.67","10.27","13,145"
"2016","Suicide","Montana","162","1,042,137","15.55","15.64","3,414"
"2016","Suicide","Nebraska","116","1,906,483","6.09","6.08","2,742"
"2016","Suicide","Nevada","334","2,919,555","11.44","10.98","5,251"
"2016","Suicide","New Hampshire","123","1,343,694","9.15","8.58","2,237"
"2016","Suicide","New Jersey","176","8,873,584","1.98","1.81","2,405"
"2016","Suicide","New Mexico","243","2,092,555","11.61","10.97","4,199"
"2016","Suicide","New York","490","19,636,391","2.50","2.31","7,536"
"2016","Suicide","North Carolina","788","10,161,802","7.76","7.33","13,978"
"2016","Suicide","North Dakota","75","756,114","9.92","9.95","1,531"
"2016","Suicide","Ohio","926","11,640,060","7.96","7.42","16,594"
"2016","Suicide","Oklahoma","517","3,928,143","13.16","12.91","10,216"
"2016","Suicide","Oregon","414","4,093,271","10.11","9.34","6,491"
"2016","Suicide","Pennsylvania","976","12,788,468","7.63","7.04","16,745"
"2016","Suicide","Rhode Island","35","1,057,816","3.31","2.83","481"
"2016","Suicide","South Carolina","525","4,963,031","10.58","9.93","9,105"
"2016","Suicide","South Dakota","84","863,693","9.73","10.39","1,765"
"2016","Suicide","Tennessee","675","6,651,277","10.15","9.67","11,817"
"2016","Suicide","Texas","2,016","27,914,064","7.22","7.28","40,120"
"2016","Suicide","Utah","309","3,044,241","10.15","10.99","6,826"
"2016","Suicide","Vermont","69","624,366","11.05","9.60","1,121"
"2016","Suicide","Virginia","671","8,417,651","7.97","7.44","11,989"
"2016","Suicide","Washington","515","7,299,961","7.06","6.61","9,300"
"2016","Suicide","West Virginia","238","1,832,435","12.99","12.11","3,958"
"2016","Suicide","Wisconsin","455","5,775,170","7.88","7.50","9,158"
"2016","Suicide","Wyoming","87","585,243","14.87","14.95","1,530"
"2016","Undetermined","Alabama","--","4,866,824","--","--","--"
"2016","Undetermined","Alaska","--","742,575","--","--","--"
"2016","Undetermined","Arizona","15**","6,944,767","0.22**","0.20**","450"
"2016","Undetermined","Arkansas","11**","2,991,815","0.37**","0.39**","331"
"2016","Undetermined","California","12**","39,149,186","0.03**","0.03**","291"
"2016","Undetermined","Colorado","--","5,543,844","--","--","--"
"2016","Undetermined","Connecticut","--","3,579,830","--","--","--"
"2016","Undetermined","Florida","13**","20,627,237","0.06**","0.07**","352"
"2016","Undetermined","Georgia","12**","10,308,442","0.12**","0.12**","385"
"2016","Undetermined","Illinois","13**","12,821,709","0.10**","0.10**","350"
"2016","Undetermined","Indiana","--","6,637,898","--","--","--"
"2016","Undetermined","Iowa","--","3,133,210","--","--","--"
"2016","Undetermined","Kansas","--","2,912,977","--","--","--"
