Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2013,2013,Colon and Rectum,21041-21052,Texas,48,Female,F,1554,13283423,11.7
,2013,2013,Colon and Rectum,21041-21052,Texas,48,Male,M,2027,13155525,15.4
,2013,2013,Colon and Rectum,21041-21052,Utah,49,Female,F,110,1442635,7.6
,2013,2013,Colon and Rectum,21041-21052,Utah,49,Male,M,142,1465750,9.7
,2013,2013,Colon and Rectum,21041-21052,Vermont,50,Female,F,51,319736,16
,2013,2013,Colon and Rectum,21041-21052,Vermont,50,Male,M,62,313229,19.8
,2013,2013,Colon and Rectum,21041-21052,Virginia,51,Female,F,564,4196363,13.4
,2013,2013,Colon and Rectum,21041-21052,Virginia,51,Male,M,639,4074140,15.7
,2013,2013,Colon and Rectum,21041-21052,Washington,53,Female,F,463,3486285,13.3
,2013,2013,Colon and Rectum,21041-21052,Washington,53,Male,M,507,3488816,14.5
,2013,2013,Colon and Rectum,21041-21052,West Virginia,54,Female,F,233,936692,24.9
,2013,2013,Colon and Rectum,21041-21052,West Virginia,54,Male,M,251,920279,27.3
,2013,2013,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,489,2891099,16.9
,2013,2013,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,486,2866612,17
,2013,2013,Colon and Rectum,21041-21052,Wyoming,56,Female,F,33,283658,11.6
,2013,2013,Colon and Rectum,21041-21052,Wyoming,56,Male,M,46,297325,15.5
,2013,2013,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,308,1872797,16.4
,2013,2013,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,367,1720280,21.3
,2014,2014,Colon and Rectum,21041-21052,Alabama,01,Female,F,406,2509291,16.2
,2014,2014,Colon and Rectum,21041-21052,Alabama,01,Male,M,463,2377579,19.5
,2014,2014,Colon and Rectum,21041-21052,Alaska,02,Female,F,46,349894,13.1
,2014,2014,Colon and Rectum,21041-21052,Alaska,02,Male,M,43,387965,11.1
,2014,2014,Colon and Rectum,21041-21052,Arizona,04,Female,F,471,3327508,14.2
,2014,2014,Colon and Rectum,21041-21052,Arizona,04,Male,M,569,3312366,17.2
,2014,2014,Colon and Rectum,21041-21052,Arkansas,05,Female,F,245,1501997,16.3
,2014,2014,Colon and Rectum,21041-21052,Arkansas,05,Male,M,328,1459250,22.5
,2014,2014,Colon and Rectum,21041-21052,California,06,Female,F,2457,19381496,12.7
,2014,2014,Colon and Rectum,21041-21052,California,06,Male,M,2766,19258992,14.4
,2014,2014,Colon and Rectum,21041-21052,Colorado,08,Female,F,313,2651999,11.8
,2014,2014,Colon and Rectum,21041-21052,Colorado,08,Male,M,351,2691819,13
,2014,2014,Colon and Rectum,21041-21052,Connecticut,09,Female,F,267,1847943,14.4
,2014,2014,Colon and Rectum,21041-21052,Connecticut,09,Male,M,255,1767185,14.4
,2014,2014,Colon and Rectum,21041-21052,Delaware,10,Female,F,73,481382,15.2
,2014,2014,Colon and Rectum,21041-21052,Delaware,10,Male,M,77,454094,17
,2014,2014,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,54,342405,15.8
,2014,2014,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,61,312275,19.5
,2014,2014,Colon and Rectum,21041-21052,Florida,12,Female,F,1729,10086932,17.1
,2014,2014,Colon and Rectum,21041-21052,Florida,12,Male,M,1963,9711136,20.2
,2014,2014,Colon and Rectum,21041-21052,Georgia,13,Female,F,702,5150295,13.6
,2014,2014,Colon and Rectum,21041-21052,Georgia,13,Male,M,828,4927872,16.8
,2014,2014,Colon and Rectum,21041-21052,Hawaii,15,Female,F,98,711127,13.8
,2014,2014,Colon and Rectum,21041-21052,Hawaii,15,Male,M,148,723453,20.5
,2014,2014,Colon and Rectum,21041-21052,Idaho,16,Female,F,107,816970,13.1
,2014,2014,Colon and Rectum,21041-21052,Idaho,16,Male,M,124,823286,15.1
,2014,2014,Colon and Rectum,21041-21052,Illinois,17,Female,F,1025,6582714,15.6
,2014,2014,Colon and Rectum,21041-21052,Illinois,17,Male,M,1136,6388733,17.8
,2014,2014,Colon and Rectum,21041-21052,Indiana,18,Female,F,581,3343628,17.4
,2014,2014,Colon and Rectum,21041-21052,Indiana,18,Male,M,597,3266749,18.3
,2014,2014,Colon and Rectum,21041-21052,Iowa,19,Female,F,303,1566770,19.3
,2014,2014,Colon and Rectum,21041-21052,Iowa,19,Male,M,308,1555187,19.8
,2014,2014,Colon and Rectum,21041-21052,Kansas,20,Female,F,215,1456414,14.8
,2014,2014,Colon and Rectum,21041-21052,Kansas,20,Male,M,289,1455618,19.9
,2014,2014,Colon and Rectum,21041-21052,Kentucky,21,Female,F,391,2239722,17.5
,2014,2014,Colon and Rectum,21041-21052,Kentucky,21,Male,M,481,2189751,22
,2014,2014,Colon and Rectum,21041-21052,Louisiana,22,Female,F,428,2367996,18.1
,2014,2014,Colon and Rectum,21041-21052,Louisiana,22,Male,M,481,2281035,21.1
,2014,2014,Colon and Rectum,21041-21052,Maine,23,Female,F,105,679733,15.4
,2014,2014,Colon and Rectum,21041-21052,Maine,23,Male,M,115,656872,17.5
,2014,2014,Colon and Rectum,21041-21052,Maryland,24,Female,F,457,3089281,14.8
,2014,2014,Colon and Rectum,21041-21052,Maryland,24,Male,M,498,2919753,17.1
,2014,2014,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,506,3500750,14.5
,2014,2014,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,526,3319377,15.8
,2014,2014,Colon and Rectum,21041-21052,Michigan,26,Female,F,877,5054742,17.4
,2014,2014,Colon and Rectum,21041-21052,Michigan,26,Male,M,867,4921116,17.6
,2014,2014,Colon and Rectum,21041-21052,Minnesota,27,Female,F,394,2743392,14.4
,2014,2014,Colon and Rectum,21041-21052,Minnesota,27,Male,M,386,2730594,14.1
,2014,2014,Colon and Rectum,21041-21052,Mississippi,28,Female,F,290,1533332,18.9
,2014,2014,Colon and Rectum,21041-21052,Mississippi,28,Male,M,359,1454466,24.7
,2014,2014,Colon and Rectum,21041-21052,Missouri,29,Female,F,493,3076556,16
,2014,2014,Colon and Rectum,21041-21052,Missouri,29,Male,M,565,2983883,18.9
,2014,2014,Colon and Rectum,21041-21052,Montana,30,Female,F,88,507667,17.3
,2014,2014,Colon and Rectum,21041-21052,Montana,30,Male,M,104,517506,20.1
,2014,2014,Colon and Rectum,21041-21052,Nebraska,31,Female,F,164,945685,17.3
,2014,2014,Colon and Rectum,21041-21052,Nebraska,31,Male,M,177,944354,18.7
,2014,2014,Colon and Rectum,21041-21052,Nevada,32,Female,F,207,1391879,14.9
,2014,2014,Colon and Rectum,21041-21052,Nevada,32,Male,M,286,1418417,20.2
,2014,2014,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,126,674768,18.7
,2014,2014,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,88,664642,13.2
,2014,2014,Colon and Rectum,21041-21052,New Jersey,34,Female,F,753,4611073,16.3
,2014,2014,Colon and Rectum,21041-21052,New Jersey,34,Male,M,766,4423168,17.3
,2014,2014,Colon and Rectum,21041-21052,New Mexico,35,Female,F,144,1054567,13.7
,2014,2014,Colon and Rectum,21041-21052,New Mexico,35,Male,M,181,1040674,17.4
,2014,2014,Colon and Rectum,21041-21052,New York,36,Female,F,1545,10269627,15
,2014,2014,Colon and Rectum,21041-21052,New York,36,Male,M,1580,9733293,16.2
,2014,2014,Colon and Rectum,21041-21052,North Carolina,37,Female,F,766,5050713,15.2
,2014,2014,Colon and Rectum,21041-21052,North Carolina,37,Male,M,841,4827489,17.4
,2014,2014,Colon and Rectum,21041-21052,North Dakota,38,Female,F,71,361928,19.6
,2014,2014,Colon and Rectum,21041-21052,North Dakota,38,Male,M,53,382443,13.9
,2014,2014,Colon and Rectum,21041-21052,Ohio,39,Female,F,1120,5927891,18.9
,2014,2014,Colon and Rectum,21041-21052,Ohio,39,Male,M,1127,5722035,19.7
,2014,2014,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,316,1946388,16.2
,2014,2014,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,396,1924687,20.6
,2014,2014,Colon and Rectum,21041-21052,Oregon,41,Female,F,280,1995721,14
,2014,2014,Colon and Rectum,21041-21052,Oregon,41,Male,M,334,1970366,17
,2014,2014,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1252,6562320,19.1
,2014,2014,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1294,6319206,20.5
,2014,2014,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,99,550777,18
,2014,2014,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,88,522466,16.8
,2014,2014,Colon and Rectum,21041-21052,South Carolina,45,Female,F,403,2456206,16.4
,2014,2014,Colon and Rectum,21041-21052,South Carolina,45,Male,M,430,2336904,18.4
,2014,2014,Colon and Rectum,21041-21052,South Dakota,46,Female,F,78,419422,18.6
,2014,2014,Colon and Rectum,21041-21052,South Dakota,46,Male,M,109,428082,25.5
,2014,2014,Colon and Rectum,21041-21052,Tennessee,47,Female,F,557,3347826,16.6
,2014,2014,Colon and Rectum,21041-21052,Tennessee,47,Male,M,593,3210782,18.5
,2014,2014,Colon and Rectum,21041-21052,Texas,48,Female,F,1602,13504837,11.9
,2014,2014,Colon and Rectum,21041-21052,Texas,48,Male,M,1984,13403175,14.8
,2014,2014,Colon and Rectum,21041-21052,Utah,49,Female,F,124,1462500,8.5
,2014,2014,Colon and Rectum,21041-21052,Utah,49,Male,M,152,1488438,10.2
,2014,2014,Colon and Rectum,21041-21052,Vermont,50,Female,F,56,319953,17.5
,2014,2014,Colon and Rectum,21041-21052,Vermont,50,Male,M,52,313997,16.6
,2014,2014,Colon and Rectum,21041-21052,Virginia,51,Female,F,595,4224407,14.1
,2014,2014,Colon and Rectum,21041-21052,Virginia,51,Male,M,668,4109892,16.3
,2014,2014,Colon and Rectum,21041-21052,Washington,53,Female,F,421,3526973,11.9
,2014,2014,Colon and Rectum,21041-21052,Washington,53,Male,M,495,3541859,14
,2014,2014,Colon and Rectum,21041-21052,West Virginia,54,Female,F,215,934129,23
,2014,2014,Colon and Rectum,21041-21052,West Virginia,54,Male,M,239,919211,26
,2014,2014,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,480,2898447,16.6
,2014,2014,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,465,2880268,16.1
,2014,2014,Colon and Rectum,21041-21052,Wyoming,56,Female,F,22,283505,7.8
,2014,2014,Colon and Rectum,21041-21052,Wyoming,56,Male,M,48,297478,16.1
,2014,2014,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,330,1845988,17.9
,2014,2014,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,428,1688886,25.3
,2015,2015,Colon and Rectum,21041-21052,Alabama,01,Female,F,446,2518825,17.7
,2015,2015,Colon and Rectum,21041-21052,Alabama,01,Male,M,502,2389348,21
,2015,2015,Colon and Rectum,21041-21052,Alaska,02,Female,F,43,350220,12.3
,2015,2015,Colon and Rectum,21041-21052,Alaska,02,Male,M,41,389085,10.5
,2015,2015,Colon and Rectum,21041-21052,Arizona,04,Female,F,455,3362624,13.5
,2015,2015,Colon and Rectum,21041-21052,Arizona,04,Male,M,567,3353450,16.9
,2015,2015,Colon and Rectum,21041-21052,Arkansas,05,Female,F,266,1504935,17.7
,2015,2015,Colon and Rectum,21041-21052,Arkansas,05,Male,M,329,1465464,22.5
,2015,2015,Colon and Rectum,21041-21052,California,06,Female,F,2643,19524913,13.5
,2015,2015,Colon and Rectum,21041-21052,California,06,Male,M,2802,19444856,14.4
,2015,2015,Colon and Rectum,21041-21052,Colorado,08,Female,F,307,2695909,11.4
,2015,2015,Colon and Rectum,21041-21052,Colorado,08,Male,M,363,2747063,13.2
,2015,2015,Colon and Rectum,21041-21052,Connecticut,09,Female,F,280,1845155,15.2
,2015,2015,Colon and Rectum,21041-21052,Connecticut,09,Male,M,256,1767209,14.5
,2015,2015,Colon and Rectum,21041-21052,Delaware,10,Female,F,74,485933,15.2
,2015,2015,Colon and Rectum,21041-21052,Delaware,10,Male,M,84,458995,18.3
,2015,2015,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,54,348303,15.5
,2015,2015,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,56,317444,17.6
,2015,2015,Colon and Rectum,21041-21052,Florida,12,Female,F,1729,10256144,16.9
,2015,2015,Colon and Rectum,21041-21052,Florida,12,Male,M,1970,9892000,19.9
,2015,2015,Colon and Rectum,21041-21052,Georgia,13,Female,F,716,5207959,13.7
,2015,2015,Colon and Rectum,21041-21052,Georgia,13,Male,M,890,4983873,17.9
,2015,2015,Colon and Rectum,21041-21052,Hawaii,15,Female,F,91,716277,12.7
,2015,2015,Colon and Rectum,21041-21052,Hawaii,15,Male,M,99,730585,13.6
,2015,2015,Colon and Rectum,21041-21052,Idaho,16,Female,F,92,827747,11.1
,2015,2015,Colon and Rectum,21041-21052,Idaho,16,Male,M,131,834711,15.7
,2015,2015,Colon and Rectum,21041-21052,Illinois,17,Female,F,1129,6572651,17.2
,2015,2015,Colon and Rectum,21041-21052,Illinois,17,Male,M,1213,6393009,19
,2015,2015,Colon and Rectum,21041-21052,Indiana,18,Female,F,571,3349378,17
,2015,2015,Colon and Rectum,21041-21052,Indiana,18,Male,M,613,3279574,18.7
,2015,2015,Colon and Rectum,21041-21052,Iowa,19,Female,F,305,1571511,19.4
,2015,2015,Colon and Rectum,21041-21052,Iowa,19,Male,M,264,1564911,16.9
,2015,2015,Colon and Rectum,21041-21052,Kansas,20,Female,F,234,1459985,16
,2015,2015,Colon and Rectum,21041-21052,Kansas,20,Male,M,260,1463226,17.8
,2015,2015,Colon and Rectum,21041-21052,Kentucky,21,Female,F,396,2244717,17.6
,2015,2015,Colon and Rectum,21041-21052,Kentucky,21,Male,M,463,2199637,21
,2015,2015,Colon and Rectum,21041-21052,Louisiana,22,Female,F,387,2377687,16.3
,2015,2015,Colon and Rectum,21041-21052,Louisiana,22,Male,M,462,2292981,20.1
,2015,2015,Colon and Rectum,21041-21052,Maine,23,Female,F,132,678908,19.4
,2015,2015,Colon and Rectum,21041-21052,Maine,23,Male,M,131,656811,19.9
,2015,2015,Colon and Rectum,21041-21052,Maryland,24,Female,F,455,3107460,14.6
,2015,2015,Colon and Rectum,21041-21052,Maryland,24,Male,M,460,2941817,15.6
,2015,2015,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,520,3520533,14.8
,2015,2015,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,472,3345273,14.1
,2015,2015,Colon and Rectum,21041-21052,Michigan,26,Female,F,820,5053304,16.2
,2015,2015,Colon and Rectum,21041-21052,Michigan,26,Male,M,902,4934904,18.3
,2015,2015,Colon and Rectum,21041-21052,Minnesota,27,Female,F,402,2757409,14.6
,2015,2015,Colon and Rectum,21041-21052,Minnesota,27,Male,M,407,2752865,14.8
,2015,2015,Colon and Rectum,21041-21052,Mississippi,28,Female,F,285,1532685,18.6
,2015,2015,Colon and Rectum,21041-21052,Mississippi,28,Male,M,325,1452452,22.4
,2015,2015,Colon and Rectum,21041-21052,Missouri,29,Female,F,530,3081424,17.2
,2015,2015,Colon and Rectum,21041-21052,Missouri,29,Male,M,580,2995562,19.4
,2015,2015,Colon and Rectum,21041-21052,Montana,30,Female,F,84,511431,16.4
,2015,2015,Colon and Rectum,21041-21052,Montana,30,Male,M,105,523177,20.1
,2015,2015,Colon and Rectum,21041-21052,Nebraska,31,Female,F,154,951405,16.2
,2015,2015,Colon and Rectum,21041-21052,Nebraska,31,Male,M,185,953151,19.4
,2015,2015,Colon and Rectum,21041-21052,Nevada,32,Female,F,214,1415530,15.1
,2015,2015,Colon and Rectum,21041-21052,Nevada,32,Male,M,275,1441923,19.1
,2015,2015,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,98,675675,14.5
,2015,2015,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,97,668124,14.5
,2015,2015,Colon and Rectum,21041-21052,New Jersey,34,Female,F,728,4628790,15.7
,2015,2015,Colon and Rectum,21041-21052,New Jersey,34,Male,M,802,4448063,18
,2015,2015,Colon and Rectum,21041-21052,New Mexico,35,Female,F,152,1054606,14.4
,2015,2015,Colon and Rectum,21041-21052,New Mexico,35,Male,M,183,1041620,17.6
,2015,2015,Colon and Rectum,21041-21052,New York,36,Female,F,1540,10303136,14.9
,2015,2015,Colon and Rectum,21041-21052,New York,36,Male,M,1570,9787010,16
,2015,2015,Colon and Rectum,21041-21052,North Carolina,37,Female,F,781,5089261,15.3
,2015,2015,Colon and Rectum,21041-21052,North Carolina,37,Male,M,868,4874614,17.8
,2015,2015,Colon and Rectum,21041-21052,North Dakota,38,Female,F,39,369697,10.5
,2015,2015,Colon and Rectum,21041-21052,North Dakota,38,Male,M,71,392989,18.1
,2015,2015,Colon and Rectum,21041-21052,Ohio,39,Female,F,1055,5933635,17.8
,2015,2015,Colon and Rectum,21041-21052,Ohio,39,Male,M,1114,5741772,19.4
,2015,2015,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,361,1959452,18.4
,2015,2015,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,442,1941087,22.8
,2015,2015,Colon and Rectum,21041-21052,Oregon,41,Female,F,319,2019842,15.8
,2015,2015,Colon and Rectum,21041-21052,Oregon,41,Male,M,336,1999278,16.8
,2015,2015,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1273,6562415,19.4
,2015,2015,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1299,6337068,20.5
,2015,2015,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,73,551905,13.2
,2015,2015,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,100,525644,19
,2015,2015,Colon and Rectum,21041-21052,South Carolina,45,Female,F,402,2485357,16.2
,2015,2015,Colon and Rectum,21041-21052,South Carolina,45,Male,M,451,2368094,19
,2015,2015,Colon and Rectum,21041-21052,South Dakota,46,Female,F,84,420991,20
,2015,2015,Colon and Rectum,21041-21052,South Dakota,46,Male,M,85,430968,19.7
,2015,2015,Colon and Rectum,21041-21052,Tennessee,47,Female,F,570,3372628,16.9
,2015,2015,Colon and Rectum,21041-21052,Tennessee,47,Male,M,629,3240160,19.4
,2015,2015,Colon and Rectum,21041-21052,Texas,48,Female,F,1613,13734747,11.7
,2015,2015,Colon and Rectum,21041-21052,Texas,48,Male,M,2066,13663862,15.1
,2015,2015,Colon and Rectum,21041-21052,Utah,49,Female,F,137,1484774,9.2
,2015,2015,Colon and Rectum,21041-21052,Utah,49,Male,M,140,1514601,9.2
,2015,2015,Colon and Rectum,21041-21052,Vermont,50,Female,F,64,320566,20
,2015,2015,Colon and Rectum,21041-21052,Vermont,50,Male,M,62,315424,19.7
,2015,2015,Colon and Rectum,21041-21052,Virginia,51,Female,F,609,4248255,14.3
,2015,2015,Colon and Rectum,21041-21052,Virginia,51,Male,M,694,4142249,16.8
,2015,2015,Colon and Rectum,21041-21052,Washington,53,Female,F,476,3578562,13.3
,2015,2015,Colon and Rectum,21041-21052,Washington,53,Male,M,528,3602615,14.7
,2015,2015,Colon and Rectum,21041-21052,West Virginia,54,Female,F,241,929173,25.9
,2015,2015,Colon and Rectum,21041-21052,West Virginia,54,Male,M,222,917478,24.2
,2015,2015,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,414,2902460,14.3
,2015,2015,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,496,2891837,17.2
,2015,2015,Colon and Rectum,21041-21052,Wyoming,56,Female,F,45,284365,15.8
,2015,2015,Colon and Rectum,21041-21052,Wyoming,56,Male,M,46,299354,15.4
,2015,2015,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,301,1816871,16.6
,2015,2015,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,366,1656361,22.1
,2016,2016,Colon and Rectum,21041-21052,Alabama,01,Female,F,385,2529744,15.2
,2016,2016,Colon and Rectum,21041-21052,Alabama,01,Male,M,486,2400746,20.2
,2016,2016,Colon and Rectum,21041-21052,Alaska,02,Female,F,42,352134,11.9
,2016,2016,Colon and Rectum,21041-21052,Alaska,02,Male,M,51,391396,13
,2016,2016,Colon and Rectum,21041-21052,Arizona,04,Female,F,470,3404276,13.8
,2016,2016,Colon and Rectum,21041-21052,Arizona,04,Male,M,585,3398843,17.2
,2016,2016,Colon and Rectum,21041-21052,Arkansas,05,Female,F,266,1508822,17.6
,2016,2016,Colon and Rectum,21041-21052,Arkansas,05,Male,M,320,1471748,21.7
,2016,2016,Colon and Rectum,21041-21052,California,06,Female,F,2514,19633747,12.8
,2016,2016,Colon and Rectum,21041-21052,California,06,Male,M,2697,19591636,13.8
,2016,2016,Colon and Rectum,21041-21052,Colorado,08,Female,F,323,2734236,11.8
,2016,2016,Colon and Rectum,21041-21052,Colorado,08,Male,M,345,2795496,12.3
,2016,2016,Colon and Rectum,21041-21052,Connecticut,09,Female,F,238,1842071,12.9
,2016,2016,Colon and Rectum,21041-21052,Connecticut,09,Male,M,264,1765849,15
,2016,2016,Colon and Rectum,21041-21052,Delaware,10,Female,F,73,490294,14.9
,2016,2016,Colon and Rectum,21041-21052,Delaware,10,Male,M,91,463008,19.7
,2016,2016,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,52,351947,14.8
,2016,2016,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,50,321953,15.5
,2016,2016,Colon and Rectum,21041-21052,Florida,12,Female,F,1800,10449033,17.2
,2016,2016,Colon and Rectum,21041-21052,Florida,12,Male,M,2092,10090810,20.7
,2016,2016,Colon and Rectum,21041-21052,Georgia,13,Female,F,711,5272372,13.5
,2016,2016,Colon and Rectum,21041-21052,Georgia,13,Male,M,875,5046025,17.3
,2016,2016,Colon and Rectum,21041-21052,Hawaii,15,Female,F,119,720842,16.5
,2016,2016,Colon and Rectum,21041-21052,Hawaii,15,Male,M,113,736515,15.3
,2016,2016,Colon and Rectum,21041-21052,Idaho,16,Female,F,115,844274,13.6
,2016,2016,Colon and Rectum,21041-21052,Idaho,16,Male,M,129,851900,15.1
,2016,2016,Colon and Rectum,21041-21052,Illinois,17,Female,F,1053,6555785,16.1
,2016,2016,Colon and Rectum,21041-21052,Illinois,17,Male,M,1123,6391342,17.6
,2016,2016,Colon and Rectum,21041-21052,Indiana,18,Female,F,549,3361316,16.3
,2016,2016,Colon and Rectum,21041-21052,Indiana,18,Male,M,583,3297098,17.7
,2016,2016,Colon and Rectum,21041-21052,Iowa,19,Female,F,279,1576365,17.7
,2016,2016,Colon and Rectum,21041-21052,Iowa,19,Male,M,290,1573247,18.4
,2016,2016,Colon and Rectum,21041-21052,Kansas,20,Female,F,247,1460885,16.9
,2016,2016,Colon and Rectum,21041-21052,Kansas,20,Male,M,245,1466743,16.7
,2016,2016,Colon and Rectum,21041-21052,Kentucky,21,Female,F,429,2250442,19.1
