"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States","States Code",Count,Population,Crude Rate
,"2007","2007","Breast","26000","California","06",23236,18214926,127.6
,"2007","2007","Breast","26000","Colorado","08",3079,2396433,128.5
,"2007","2007","Breast","26000","Connecticut","09",2952,1811617,162.9
,"2007","2007","Breast","26000","Delaware","10",703,449398,156.4
,"2007","2007","Breast","26000","District of Columbia","11",445,302949,146.9
,"2007","2007","Breast","26000","Florida","12",13872,9378587,147.9
,"2007","2007","Breast","26000","Georgia","13",6043,4777572,126.5
,"2007","2007","Breast","26000","Hawaii","15",918,657185,139.7
,"2007","2007","Breast","26000","Idaho","16",963,750127,128.4
,"2007","2007","Breast","26000","Illinois","17",8935,6467577,138.2
,"2007","2007","Breast","26000","Indiana","18",4309,3241454,132.9
,"2007","2007","Breast","26000","Iowa","19",2204,1518023,145.2
,"2007","2007","Breast","26000","Kansas","20",1960,1405705,139.4
,"2007","2007","Breast","26000","Kentucky","21",3030,2164210,140.0
,"2007","2007","Breast","26000","Louisiana","22",2933,2239125,131.0
,"2007","2007","Breast","26000","Maine","23",1142,677797,168.5
,"2007","2007","Breast","26000","Maryland","24",4145,2920109,141.9
,"2007","2007","Breast","26000","Massachusetts","25",5145,3321653,154.9
,"2007","2007","Breast","26000","Michigan","26",7196,5091035,141.3
,"2007","2007","Breast","26000","Minnesota","27",3816,2622551,145.5
,"2007","2007","Breast","26000","Mississippi","28",1926,1507071,127.8
,"2007","2007","Breast","26000","Missouri","29",4105,3007493,136.5
,"2007","2007","Breast","26000","Montana","30",717,480939,149.1
,"2007","2007","Breast","26000","Nebraska","31",1196,900106,132.9
,"2007","2007","Breast","26000","Nevada","32",1569,1284052,122.2
,"2007","2007","Breast","26000","New Hampshire","33",1032,664987,155.2
,"2007","2007","Breast","26000","New Jersey","34",6736,4455148,151.2
,"2007","2007","Breast","26000","New Mexico","35",1250,1007922,124.0
,"2007","2007","Breast","26000","New York","36",14471,9881510,146.4
,"2007","2007","Breast","26000","North Carolina","37",6683,4677313,142.9
,"2007","2007","Breast","26000","North Dakota","38",474,324066,146.3
,"2007","2007","Breast","26000","Ohio","39",8388,5890965,142.4
,"2007","2007","Breast","26000","Oklahoma","40",2627,1837175,143.0
,"2007","2007","Breast","26000","Oregon","41",2884,1879347,153.5
,"2007","2007","Breast","26000","Pennsylvania","42",9872,6452087,153.0
,"2007","2007","Breast","26000","Rhode Island","44",905,546859,165.5
,"2007","2007","Breast","26000","South Carolina","45",3278,2280792,143.7
,"2007","2007","Breast","26000","South Dakota","46",583,396650,147.0
,"2007","2007","Breast","26000","Tennessee","47",4320,3162280,136.6
,"2007","2007","Breast","26000","Texas","48",13722,12010572,114.2
,"2007","2007","Breast","26000","Utah","49",1158,1292672,89.6
,"2007","2007","Breast","26000","Vermont","50",519,316538,164.0
,"2007","2007","Breast","26000","Virginia","51",5584,3947966,141.4
,"2007","2007","Breast","26000","Washington","53",4445,3247800,136.9
,"2007","2007","Breast","26000","West Virginia","54",1388,932683,148.8
,"2007","2007","Breast","26000","Wisconsin","55",4102,2827782,145.1
,"2007","2007","Breast","26000","Wyoming","56",334,262776,127.1
,"2008","2008","Breast","26000","Alabama","01",3445,2430257,141.8
,"2008","2008","Breast","26000","Alaska","02",403,329412,122.3
,"2008","2008","Breast","26000","Arizona","04",4144,3155278,131.3
,"2008","2008","Breast","26000","Arkansas","05",1804,1464220,123.2
,"2008","2008","Breast","26000","California","06",23980,18396972,130.3
,"2008","2008","Breast","26000","Colorado","08",3213,2439060,131.7
,"2008","2008","Breast","26000","Connecticut","09",2989,1820749,164.2
,"2008","2008","Breast","26000","Delaware","10",675,455481,148.2
,"2008","2008","Breast","26000","District of Columbia","11",444,306265,145.0
,"2008","2008","Breast","26000","Florida","12",14345,9465279,151.6
,"2008","2008","Breast","26000","Georgia","13",6174,4856984,127.1
,"2008","2008","Breast","26000","Hawaii","15",958,665313,144.0
,"2008","2008","Breast","26000","Idaho","16",942,764792,123.2
,"2008","2008","Breast","26000","Illinois","17",9102,6493537,140.2
,"2008","2008","Breast","26000","Indiana","18",4368,3263963,133.8
,"2008","2008","Breast","26000","Iowa","19",2189,1525539,143.5
,"2008","2008","Breast","26000","Kansas","20",1948,1415563,137.6
,"2008","2008","Breast","26000","Kentucky","21",3094,2183532,141.7
,"2008","2008","Breast","26000","Louisiana","22",2930,2269630,129.1
,"2008","2008","Breast","26000","Maine","23",1132,679413,166.6
,"2008","2008","Breast","26000","Maryland","24",4465,2935788,152.1
,"2008","2008","Breast","26000","Massachusetts","25",5503,3340730,164.7
,"2008","2008","Breast","26000","Michigan","26",7266,5065899,143.4
,"2008","2008","Breast","26000","Minnesota","27",3791,2642672,143.5
,"2008","2008","Breast","26000","Mississippi","28",1982,1516955,130.7
,"2008","2008","Breast","26000","Missouri","29",4489,3024837,148.4
,"2008","2008","Breast","26000","Montana","30",724,486477,148.8
,"2008","2008","Breast","26000","Nebraska","31",1338,905814,147.7
,"2008","2008","Breast","26000","Nevada","32",1583,1310601,120.8
,"2008","2008","Breast","26000","New Hampshire","33",1091,666576,163.7
,"2008","2008","Breast","26000","New Jersey","34",6920,4469901,154.8
,"2008","2008","Breast","26000","New Mexico","35",1253,1018578,123.0
,"2008","2008","Breast","26000","New York","36",14864,9918841,149.9
,"2008","2008","Breast","26000","North Carolina","37",6724,4771376,140.9
,"2008","2008","Breast","26000","North Dakota","38",447,326131,137.1
,"2008","2008","Breast","26000","Ohio","39",8614,5896594,146.1
,"2008","2008","Breast","26000","Oklahoma","40",2641,1854771,142.4
,"2008","2008","Breast","26000","Oregon","41",2885,1903535,151.6
,"2008","2008","Breast","26000","Pennsylvania","42",10424,6473295,161.0
,"2008","2008","Breast","26000","Rhode Island","44",894,545412,163.9
,"2008","2008","Breast","26000","South Carolina","45",3408,2325047,146.6
,"2008","2008","Breast","26000","South Dakota","46",585,400236,146.2
,"2008","2008","Breast","26000","Tennessee","47",4504,3203115,140.6
,"2008","2008","Breast","26000","Texas","48",13930,12249936,113.7
,"2008","2008","Breast","26000","Utah","49",1284,1325631,96.9
,"2008","2008","Breast","26000","Vermont","50",494,316722,156.0
,"2008","2008","Breast","26000","Virginia","51",5688,3988983,142.6
,"2008","2008","Breast","26000","Washington","53",4864,3293162,147.7
,"2008","2008","Breast","26000","West Virginia","54",1284,934911,137.3
,"2008","2008","Breast","26000","Wisconsin","55",4125,2842268,145.1
,"2008","2008","Breast","26000","Wyoming","56",342,267982,127.6
,"2009","2009","Breast","26000","Alabama","01",3448,2448159,140.8
,"2009","2009","Breast","26000","Alaska","02",377,337002,111.9
,"2009","2009","Breast","26000","Arizona","04",4151,3189908,130.1
,"2009","2009","Breast","26000","Arkansas","05",1935,1475013,131.2
,"2009","2009","Breast","26000","California","06",24069,18583075,129.5
,"2009","2009","Breast","26000","Colorado","08",3439,2480710,138.6
,"2009","2009","Breast","26000","Connecticut","09",3067,1828779,167.7
,"2009","2009","Breast","26000","Delaware","10",688,459795,149.6
,"2009","2009","Breast","26000","District of Columbia","11",451,311828,144.6
,"2009","2009","Breast","26000","Florida","12",14538,9534289,152.5
,"2009","2009","Breast","26000","Georgia","13",6393,4917756,130.0
,"2009","2009","Breast","26000","Hawaii","15",1043,673075,155.0
,"2009","2009","Breast","26000","Idaho","16",991,775398,127.8
,"2009","2009","Breast","26000","Illinois","17",9320,6520723,142.9
,"2009","2009","Breast","26000","Indiana","18",4566,3281477,139.1
,"2009","2009","Breast","26000","Iowa","19",2312,1532739,150.8
,"2009","2009","Breast","26000","Kansas","20",1970,1428139,137.9
,"2009","2009","Breast","26000","Kentucky","21",3120,2193136,142.3
,"2009","2009","Breast","26000","Louisiana","22",3177,2295199,138.4
,"2009","2009","Breast","26000","Maine","23",1103,678694,162.5
,"2009","2009","Breast","26000","Maryland","24",4428,2960001,149.6
,"2009","2009","Breast","26000","Massachusetts","25",5420,3365859,161.0
,"2009","2009","Breast","26000","Michigan","26",7471,5044338,148.1
,"2009","2009","Breast","26000","Minnesota","27",3943,2659958,148.2
,"2009","2009","Breast","26000","Mississippi","28",1996,1522000,131.1
,"2009","2009","Breast","26000","Missouri","29",4565,3042021,150.1
,"2009","2009","Breast","26000","Montana","30",784,490122,160.0
,"2009","2009","Breast","26000","Nebraska","31",1254,913619,137.3
,"2009","2009","Breast","26000","Nevada","32",1673,1327618,126.0
,"2009","2009","Breast","26000","New Hampshire","33",1090,666875,163.4
,"2009","2009","Breast","26000","New Jersey","34",7085,4493506,157.7
,"2009","2009","Breast","26000","New Mexico","35",1350,1031238,130.9
,"2009","2009","Breast","26000","New York","36",15241,9966620,152.9
,"2009","2009","Breast","26000","North Carolina","37",7185,4846501,148.3
,"2009","2009","Breast","26000","North Dakota","38",504,329674,152.9
,"2009","2009","Breast","26000","Ohio","39",8848,5902018,149.9
,"2009","2009","Breast","26000","Oklahoma","40",2588,1878034,137.8
,"2009","2009","Breast","26000","Oregon","41",3031,1923209,157.6
,"2009","2009","Breast","26000","Pennsylvania","42",10556,6497024,162.5
,"2009","2009","Breast","26000","Rhode Island","44",907,544764,166.5
,"2009","2009","Breast","26000","South Carolina","45",3446,2357030,146.2
,"2009","2009","Breast","26000","South Dakota","46",575,403198,142.6
,"2009","2009","Breast","26000","Tennessee","47",4645,3231769,143.7
,"2009","2009","Breast","26000","Texas","48",14961,12500150,119.7
,"2009","2009","Breast","26000","Utah","49",1225,1355509,90.4
,"2009","2009","Breast","26000","Vermont","50",517,317128,163.0
,"2009","2009","Breast","26000","Virginia","51",5728,4037895,141.9
,"2009","2009","Breast","26000","Washington","53",5199,3343920,155.5
,"2009","2009","Breast","26000","West Virginia","54",1414,937434,150.8
,"2009","2009","Breast","26000","Wisconsin","55",4204,2856103,147.2
,"2009","2009","Breast","26000","Wyoming","56",335,274046,122.2
,"2010","2010","Breast","26000","Alabama","01",3429,2463324,139.2
,"2010","2010","Breast","26000","Alaska","02",420,342319,122.7
,"2010","2010","Breast","26000","Arizona","04",4141,3220292,128.6
,"2010","2010","Breast","26000","Arkansas","05",1950,1486791,131.2
,"2010","2010","Breast","26000","California","06",23798,18772389,126.8
,"2010","2010","Breast","26000","Colorado","08",3364,2517368,133.6
,"2010","2010","Breast","26000","Connecticut","09",3149,1837123,171.4
,"2010","2010","Breast","26000","Delaware","10",746,463962,160.8
,"2010","2010","Breast","26000","District of Columbia","11",473,319021,148.3
,"2010","2010","Breast","26000","Florida","12",14785,9631065,153.5
,"2010","2010","Breast","26000","Georgia","13",6234,4970372,125.4
,"2010","2010","Breast","26000","Hawaii","15",1076,681142,158.0
,"2010","2010","Breast","26000","Idaho","16",1006,784153,128.3
,"2010","2010","Breast","26000","Illinois","17",9415,6545027,143.8
,"2010","2010","Breast","26000","Indiana","18",4492,3297321,136.2
,"2010","2010","Breast","26000","Iowa","19",2359,1539942,153.2
,"2010","2010","Breast","26000","Kansas","20",1974,1440110,137.1
,"2010","2010","Breast","26000","Kentucky","21",3110,2208890,140.8
,"2010","2010","Breast","26000","Louisiana","22",3171,2319716,136.7
,"2010","2010","Breast","26000","Maine","23",1130,678014,166.7
,"2010","2010","Breast","26000","Maryland","24",4426,2989850,148.0
,"2010","2010","Breast","26000","Massachusetts","25",5220,3391350,153.9
,"2010","2010","Breast","26000","Michigan","26",7102,5032855,141.1
,"2010","2010","Breast","26000","Minnesota","27",3867,2675477,144.5
,"2010","2010","Breast","26000","Mississippi","28",2014,1527120,131.9
,"2010","2010","Breast","26000","Missouri","29",4378,3058359,143.1
,"2010","2010","Breast","26000","Montana","30",798,493447,161.7
,"2010","2010","Breast","26000","Nebraska","31",1263,921578,137.0
,"2010","2010","Breast","26000","Nevada","32",1644,1337929,122.9
,"2010","2010","Breast","26000","New Hampshire","33",1069,667296,160.2
,"2010","2010","Breast","26000","New Jersey","34",7007,4519908,155.0
,"2010","2010","Breast","26000","New Mexico","35",1312,1044339,125.6
,"2010","2010","Breast","26000","New York","36",14572,10019691,145.4
,"2010","2010","Breast","26000","North Carolina","37",7315,4901778,149.2
,"2010","2010","Breast","26000","North Dakota","38",481,333765,144.1
,"2010","2010","Breast","26000","Ohio","39",8418,5905666,142.5
,"2010","2010","Breast","26000","Oklahoma","40",2603,1899035,137.1
,"2010","2010","Breast","26000","Oregon","41",2926,1938216,151.0
,"2010","2010","Breast","26000","Pennsylvania","42",10402,6517062,159.6
,"2010","2010","Breast","26000","Rhode Island","44",770,545107,141.3
,"2010","2010","Breast","26000","South Carolina","45",3571,2379515,150.1
,"2010","2010","Breast","26000","South Dakota","46",543,407627,133.2
,"2010","2010","Breast","26000","Tennessee","47",4604,3257328,141.3
,"2010","2010","Breast","26000","Texas","48",14507,12718769,114.1
,"2010","2010","Breast","26000","Utah","49",1288,1381437,93.2
,"2010","2010","Breast","26000","Vermont","50",520,317791,163.6
,"2010","2010","Breast","26000","Virginia","51",5596,4085767,137.0
,"2010","2010","Breast","26000","Washington","53",4957,3384334,146.5
,"2010","2010","Breast","26000","West Virginia","54",1400,939826,149.0
,"2010","2010","Breast","26000","Wisconsin","55",4115,2866624,143.5
,"2010","2010","Breast","26000","Wyoming","56",340,276643,122.9
,"2011","2011","Breast","26000","Alabama","01",3461,2475407,139.8
,"2011","2011","Breast","26000","Alaska","02",431,346196,124.5
,"2011","2011","Breast","26000","Arizona","04",4251,3240018,131.2
,"2011","2011","Breast","26000","Arkansas","05",1921,1494285,128.6
,"2011","2011","Breast","26000","California","06",24908,18936297,131.5
,"2011","2011","Breast","26000","Colorado","08",3352,2552128,131.3
,"2011","2011","Breast","26000","Connecticut","09",3108,1842374,168.7
,"2011","2011","Breast","26000","Delaware","10",712,468300,152.0
,"2011","2011","Breast","26000","District of Columbia","11",513,325060,157.8
,"2011","2011","Breast","26000","Florida","12",15110,9722137,155.4
,"2011","2011","Breast","26000","Georgia","13",6706,5014222,133.7
,"2011","2011","Breast","26000","Hawaii","15",1054,690689,152.6
,"2011","2011","Breast","26000","Idaho","16",1004,791905,126.8
,"2011","2011","Breast","26000","Illinois","17",9727,6563920,148.2
,"2011","2011","Breast","26000","Indiana","18",4538,3310062,137.1
,"2011","2011","Breast","26000","Iowa","19",2374,1547041,153.5
,"2011","2011","Breast","26000","Kansas","20",2081,1445547,144.0
,"2011","2011","Breast","26000","Kentucky","21",3218,2220530,144.9
,"2011","2011","Breast","26000","Louisiana","22",3238,2335502,138.6
,"2011","2011","Breast","26000","Maine","23",1150,678317,169.5
,"2011","2011","Breast","26000","Maryland","24",4515,3018880,149.6
,"2011","2011","Breast","26000","Massachusetts","25",5548,3418393,162.3
,"2011","2011","Breast","26000","Michigan","26",7558,5036820,150.1
,"2011","2011","Breast","26000","Minnesota","27",4141,2693062,153.8
,"2011","2011","Breast","26000","Mississippi","28",1990,1530255,130.0
,"2011","2011","Breast","26000","Missouri","29",4713,3063266,153.9
,"2011","2011","Breast","26000","Montana","30",804,496896,161.8
,"2011","2011","Breast","26000","Nebraska","31",1323,927504,142.6
,"2011","2011","Breast","26000","Nevada","32",1686,1343025,125.5
,"2011","2011","Breast","26000","New Hampshire","33",1168,669147,174.6
,"2011","2011","Breast","26000","New Jersey","34",7058,4549071,155.2
,"2011","2011","Breast","26000","New Mexico","35",1402,1052534,133.2
,"2011","2011","Breast","26000","New York","36",15507,10101971,153.5
,"2011","2011","Breast","26000","North Carolina","37",7709,4938767,156.1
,"2011","2011","Breast","26000","North Dakota","38",476,338719,140.5
,"2011","2011","Breast","26000","Ohio","39",8970,5907925,151.8
,"2011","2011","Breast","26000","Oklahoma","40",2578,1911415,134.9
,"2011","2011","Breast","26000","Oregon","41",3064,1955233,156.7
,"2011","2011","Breast","26000","Pennsylvania","42",10709,6537554,163.8
,"2011","2011","Breast","26000","Rhode Island","44",854,546175,156.4
,"2011","2011","Breast","26000","South Carolina","45",3616,2394282,151.0
,"2011","2011","Breast","26000","South Dakota","46",639,409648,156.0
,"2011","2011","Breast","26000","Tennessee","47",4749,3280005,144.8
,"2011","2011","Breast","26000","Texas","48",14408,12910006,111.6
,"2011","2011","Breast","26000","Utah","49",1399,1401689,99.8
,"2011","2011","Breast","26000","Vermont","50",519,318905,162.7
,"2011","2011","Breast","26000","Virginia","51",5950,4124043,144.3
,"2011","2011","Breast","26000","Washington","53",5260,3423551,153.6
,"2011","2011","Breast","26000","West Virginia","54",1419,939930,151.0
,"2011","2011","Breast","26000","Wisconsin","55",4440,2875126,154.4
,"2011","2011","Breast","26000","Wyoming","56",381,277670,137.2
,"2012","2012","Breast","26000","Alabama","01",3582,2488209,144.0
,"2012","2012","Breast","26000","Alaska","02",425,349373,121.6
,"2012","2012","Breast","26000","Arizona","04",4280,3268832,130.9
,"2012","2012","Breast","26000","Arkansas","05",2009,1498145,134.1
,"2012","2012","Breast","26000","California","06",25359,19087211,132.9
,"2012","2012","Breast","26000","Colorado","08",3498,2584621,135.3
,"2012","2012","Breast","26000","Connecticut","09",3159,1846290,171.1
,"2012","2012","Breast","26000","Delaware","10",734,472243,155.4
,"2012","2012","Breast","26000","District of Columbia","11",466,331848,140.4
,"2012","2012","Breast","26000","Florida","12",15710,9838539,159.7
,"2012","2012","Breast","26000","Georgia","13",6759,5064230,133.5
,"2012","2012","Breast","26000","Hawaii","15",1164,699564,166.4
,"2012","2012","Breast","26000","Idaho","16",1093,798478,136.9
,"2012","2012","Breast","26000","Illinois","17",9542,6577295,145.1
,"2012","2012","Breast","26000","Indiana","18",4664,3319021,140.5
,"2012","2012","Breast","26000","Iowa","19",2172,1551691,140.0
,"2012","2012","Breast","26000","Kansas","20",2103,1451980,144.8
,"2012","2012","Breast","26000","Kentucky","21",3312,2227404,148.7
,"2012","2012","Breast","26000","Louisiana","22",3249,2348324,138.4
,"2012","2012","Breast","26000","Maine","23",1137,678382,167.6
,"2012","2012","Breast","26000","Maryland","24",4545,3045832,149.2
,"2012","2012","Breast","26000","Massachusetts","25",5622,3445454,163.2
,"2012","2012","Breast","26000","Michigan","26",7839,5042976,155.4
,"2012","2012","Breast","26000","Minnesota","27",4083,2707870,150.8
,"2012","2012","Breast","26000","Mississippi","28",2105,1531985,137.4
,"2012","2012","Breast","26000","Missouri","29",4732,3068024,154.2
,"2012","2012","Breast","26000","Montana","30",742,499775,148.5
,"2012","2012","Breast","26000","Nebraska","31",1297,933855,138.9
,"2012","2012","Breast","26000","Nevada","32",1745,1357637,128.5
,"2012","2012","Breast","26000","New Hampshire","33",1142,671295,170.1
,"2012","2012","Breast","26000","New Jersey","34",7211,4573301,157.7
,"2012","2012","Breast","26000","New Mexico","35",1453,1055051,137.7
,"2012","2012","Breast","26000","New York","36",15152,10170465,149.0
,"2012","2012","Breast","26000","North Carolina","37",7634,4977101,153.4
,"2012","2012","Breast","26000","North Dakota","38",489,346017,141.3
,"2012","2012","Breast","26000","Ohio","39",8946,5907480,151.4
,"2012","2012","Breast","26000","Oklahoma","40",2589,1923217,134.6
,"2012","2012","Breast","26000","Oregon","41",3117,1967279,158.4
,"2012","2012","Breast","26000","Pennsylvania","42",10821,6549213,165.2
,"2012","2012","Breast","26000","Rhode Island","44",939,547914,171.4
,"2012","2012","Breast","26000","South Carolina","45",3827,2412874,158.6
,"2012","2012","Breast","26000","South Dakota","46",684,413443,165.4
,"2012","2012","Breast","26000","Tennessee","47",4881,3306417,147.6
,"2012","2012","Breast","26000","Texas","48",15305,13112520,116.7
,"2012","2012","Breast","26000","Utah","49",1418,1421041,99.8
,"2012","2012","Breast","26000","Vermont","50",529,319202,165.7
,"2012","2012","Breast","26000","Virginia","51",6037,4165875,144.9
,"2012","2012","Breast","26000","Washington","53",5480,3457328,158.5
,"2012","2012","Breast","26000","West Virginia","54",1478,939181,157.4
,"2012","2012","Breast","26000","Wisconsin","55",4481,2882994,155.4
,"2012","2012","Breast","26000","Wyoming","56",352,281316,125.1
,"2013","2013","Breast","26000","Alabama","01",3687,2499802,147.5
,"2013","2013","Breast","26000","Alaska","02",426,351096,121.3
,"2013","2013","Breast","26000","Arizona","04",4603,3296522,139.6
,"2013","2013","Breast","26000","Arkansas","05",2197,1500416,146.4
,"2013","2013","Breast","26000","California","06",25886,19241975,134.5
,"2013","2013","Breast","26000","Colorado","08",3632,2619248,138.7
,"2013","2013","Breast","26000","Connecticut","09",3208,1846960,173.7
,"2013","2013","Breast","26000","Delaware","10",877,476988,183.9
,"2013","2013","Breast","26000","District of Columbia","11",479,338184,141.6
,"2013","2013","Breast","26000","Florida","12",16189,9952833,162.7
,"2013","2013","Breast","26000","Georgia","13",6956,5103703,136.3
,"2013","2013","Breast","26000","Hawaii","15",1225,707301,173.2
,"2013","2013","Breast","26000","Idaho","16",1087,807030,134.7
,"2013","2013","Breast","26000","Illinois","17",9976,6587417,151.4
,"2013","2013","Breast","26000","Indiana","18",4811,3333815,144.3
,"2013","2013","Breast","26000","Iowa","19",2238,1559814,143.5
,"2013","2013","Breast","26000","Kansas","20",1965,1454692,135.1
,"2013","2013","Breast","26000","Kentucky","21",3366,2235610,150.6
,"2013","2013","Breast","26000","Louisiana","22",3366,2359406,142.7
,"2013","2013","Breast","26000","Maine","23",1174,678399,173.1
,"2013","2013","Breast","26000","Maryland","24",4862,3068479,158.4
,"2013","2013","Breast","26000","Massachusetts","25",5763,3475497,165.8
,"2013","2013","Breast","26000","Michigan","26",7908,5050877,156.6
,"2013","2013","Breast","26000","Minnesota","27",4029,2726649,147.8
,"2013","2013","Breast","26000","Mississippi","28",2028,1533254,132.3
,"2013","2013","Breast","26000","Missouri","29",4715,3072832,153.4
,"2013","2013","Breast","26000","Montana","30",741,504215,147.0
,"2013","2013","Breast","26000","Nebraska","31",1330,939455,141.6
,"2013","2013","Breast","26000","Nevada","32",1791,1373189,130.4
,"2013","2013","Breast","26000","New Hampshire","33",1290,672375,191.9
,"2013","2013","Breast","26000","New Jersey","34",7588,4594416,165.2
,"2013","2013","Breast","26000","New Mexico","35",1469,1057123,139.0
,"2013","2013","Breast","26000","New York","36",15909,10229757,155.5
,"2013","2013","Breast","26000","North Carolina","37",7909,5016017,157.7
,"2013","2013","Breast","26000","North Dakota","38",502,355301,141.3
,"2013","2013","Breast","26000","Ohio","39",9307,5919398,157.2
,"2013","2013","Breast","26000","Oklahoma","40",2647,1937615,136.6
,"2013","2013","Breast","26000","Oregon","41",3214,1978051,162.5
,"2013","2013","Breast","26000","Pennsylvania","42",11129,6555551,169.8
,"2013","2013","Breast","26000","Rhode Island","44",929,549526,169.1
,"2013","2013","Breast","26000","South Carolina","45",3900,2431804,160.4
,"2013","2013","Breast","26000","South Dakota","46",733,417022,175.8
,"2013","2013","Breast","26000","Tennessee","47",5138,3326619,154.5
,"2013","2013","Breast","26000","Texas","48",15515,13294463,116.7
,"2013","2013","Breast","26000","Utah","49",1390,1443522,96.3
,"2013","2013","Breast","26000","Vermont","50",527,319880,164.7
,"2013","2013","Breast","26000","Virginia","51",6340,4198627,151.0
,"2013","2013","Breast","26000","Washington","53",5503,3488371,157.8
,"2013","2013","Breast","26000","West Virginia","54",1496,936836,159.7
,"2013","2013","Breast","26000","Wisconsin","55",4586,2892312,158.6
,"2013","2013","Breast","26000","Wyoming","56",353,283856,124.4
,"2014","2014","Breast","26000","Alabama","01",3729,2510656,148.5
,"2014","2014","Breast","26000","Alaska","02",455,350273,129.9
,"2014","2014","Breast","26000","Arizona","04",4757,3331668,142.8
,"2014","2014","Breast","26000","Arkansas","05",2151,1502773,143.1
,"2014","2014","Breast","26000","California","06",26006,19401382,134.0
,"2014","2014","Breast","26000","Colorado","08",3738,2654620,140.8
,"2014","2014","Breast","26000","Connecticut","09",3325,1847141,180.0
,"2014","2014","Breast","26000","Delaware","10",853,481661,177.1
,"2014","2014","Breast","26000","District of Columbia","11",510,342760,148.8
,"2014","2014","Breast","26000","Florida","12",16569,10094597,164.1
,"2014","2014","Breast","26000","Georgia","13",7245,5154406,140.6
,"2014","2014","Breast","26000","Hawaii","15",1182,711754,166.1
,"2014","2014","Breast","26000","Idaho","16",1163,817616,142.2
,"2014","2014","Breast","26000","Illinois","17",10270,6587727,155.9
,"2014","2014","Breast","26000","Indiana","18",4968,3345747,148.5
,"2014","2014","Breast","26000","Iowa","19",2404,1567496,153.4
,"2014","2014","Breast","26000","Kansas","20",2127,1457172,146.0
,"2014","2014","Breast","26000","Kentucky","21",3517,2241070,156.9
,"2014","2014","Breast","26000","Louisiana","22",3381,2368606,142.7
,"2014","2014","Breast","26000","Maine","23",1225,680331,180.1
,"2014","2014","Breast","26000","Maryland","24",4878,3091091,157.8
,"2014","2014","Breast","26000","Massachusetts","25",5898,3504025,168.3
,"2014","2014","Breast","26000","Michigan","26",7591,5058515,150.1
,"2014","2014","Breast","26000","Minnesota","27",4230,2745265,154.1
,"2014","2014","Breast","26000","Mississippi","28",2076,1534178,135.3
,"2014","2014","Breast","26000","Missouri","29",4940,3078383,160.5
,"2014","2014","Breast","26000","Montana","30",847,508023,166.7
,"2014","2014","Breast","26000","Nebraska","31",1389,946292,146.8
,"2014","2014","Breast","26000","Nevada","32",1804,1393411,129.5
,"2014","2014","Breast","26000","New Hampshire","33",1278,675305,189.2
,"2014","2014","Breast","26000","New Jersey","34",7612,4614644,165.0
,"2014","2014","Breast","26000","New Mexico","35",1405,1055579,133.1
,"2014","2014","Breast","26000","New York","36",16249,10278587,158.1
,"2014","2014","Breast","26000","North Carolina","37",8347,5053890,165.2
,"2014","2014","Breast","26000","North Dakota","38",463,362132,127.9
,"2014","2014","Breast","26000","Ohio","39",9479,5931936,159.8
,"2014","2014","Breast","26000","Oklahoma","40",2769,1947817,142.2
,"2014","2014","Breast","26000","Oregon","41",3151,1997130,157.8
,"2014","2014","Breast","26000","Pennsylvania","42",11193,6566477,170.5
,"2014","2014","Breast","26000","Rhode Island","44",919,551143,166.7
,"2014","2014","Breast","26000","South Carolina","45",3928,2457720,159.8
,"2014","2014","Breast","26000","South Dakota","46",622,419594,148.2
,"2014","2014","Breast","26000","Tennessee","47",4899,3349417,146.3
,"2014","2014","Breast","26000","Texas","48",16089,13519747,119.0
,"2014","2014","Breast","26000","Utah","49",1534,1463735,104.8
,"2014","2014","Breast","26000","Vermont","50",575,320172,179.6
,"2014","2014","Breast","26000","Virginia","51",6551,4227516,155.0
,"2014","2014","Breast","26000","Washington","53",5644,3529858,159.9
,"2014","2014","Breast","26000","West Virginia","54",1477,934330,158.1
,"2014","2014","Breast","26000","Wisconsin","55",4553,2900125,157.0
,"2014","2014","Breast","26000","Wyoming","56",411,283767,144.8
,"2015","2015","Breast","26000","Alabama","01",3847,2520607,152.6
,"2015","2015","Breast","26000","Alaska","02",448,350692,127.7
,"2015","2015","Breast","26000","Arizona","04",4776,3367924,141.8
,"2015","2015","Breast","26000","Arkansas","05",2202,1505954,146.2
,"2015","2015","Breast","26000","California","06",27209,19550031,139.2
,"2015","2015","Breast","26000","Colorado","08",3838,2699313,142.2
,"2015","2015","Breast","26000","Connecticut","09",3356,1844247,182.0
,"2015","2015","Breast","26000","Delaware","10",849,486297,174.6
,"2015","2015","Breast","26000","District of Columbia","11",460,348766,131.9
,"2015","2015","Breast","26000","Florida","12",17098,10266077,166.5
,"2015","2015","Breast","26000","Georgia","13",7468,5213282,143.2
,"2015","2015","Breast","26000","Hawaii","15",1190,717117,165.9
,"2015","2015","Breast","26000","Idaho","16",1181,828583,142.5
,"2015","2015","Breast","26000","Illinois","17",10413,6579064,158.3
,"2015","2015","Breast","26000","Indiana","18",5017,3352155,149.7
,"2015","2015","Breast","26000","Iowa","19",2503,1572461,159.2
,"2015","2015","Breast","26000","Kansas","20",2250,1460973,154.0
,"2015","2015","Breast","26000","Kentucky","21",3541,2246485,157.6
,"2015","2015","Breast","26000","Louisiana","22",3559,2378506,149.6
